Corp ID,Corp Name,Schl ID,Schl Name,year,American Indian,Asian or Pacific Islander,Black,Hispanic,Multiracial,White,Free Meals,Reduced Price Meals,Paid Meals,TOTAL ENROLLMENT,School Name,ELL N,ELL %,Special Education N,Special Education %,Total Enrollment,white_percent,free_meals_percent,reduced_meals_percent,free_reduced_meal_percent
4015,Jennings County Schools,3357,Scipio Elementary School,2007,NA,1,NA,5,3,377,113,49,224,386,Scipio Elementary School,5,0.012953367875647668,88,0.22797927461139897,386,0.9766839378238342,0.2927461139896373,0.12694300518134716,0.41968911917098445
4015,Jennings County Schools,3361,Graham Creek Elementary School,2007,NA,NA,3,NA,9,311,107,45,171,323,Graham Creek Elementary School,0,0,91,0.28173374613003094,323,0.9628482972136223,0.33126934984520123,0.1393188854489164,0.47058823529411764
4015,Jennings County Schools,3385,Hayden Elementary School,2007,NA,NA,5,4,6,325,114,44,182,340,Hayden Elementary School,0,0,78,0.22941176470588234,340,0.9558823529411765,0.3352941176470588,0.12941176470588237,0.4647058823529412
4015,Jennings County Schools,3389,Brush Creek Elementary School,2007,NA,NA,NA,NA,4,325,99,36,194,329,Brush Creek Elementary School,0,0,71,0.21580547112462006,329,0.9878419452887538,0.3009118541033435,0.1094224924012158,0.41033434650455924
4015,Jennings County Schools,3393,Jennings County Middle School,2007,3,4,2,15,18,898,299,103,538,940,Jennings County Middle School,9,0.009574468085106383,215,0.22872340425531915,940,0.9553191489361702,0.3180851063829787,0.10957446808510639,0.4276595744680851
4015,Jennings County Schools,3397,North Vernon Elementary School,2007,NA,2,12,26,26,728,271,115,408,794,North Vernon Elementary School,18,0.022670025188916875,158,0.19899244332493704,794,0.9168765743073047,0.3413098236775819,0.14483627204030228,0.48614609571788414
4015,Jennings County Schools,3399,Early Learning Center,2007,1,NA,NA,1,2,139,73,19,51,143,Early Learning Center,0,0,44,0.3076923076923077,143,0.972027972027972,0.5104895104895105,0.13286713286713286,0.6433566433566433
4145,Clark-Pleasant Com School Corp,3401,Clark Elementary School,2007,NA,61,NA,4,13,535,111,38,464,613,Clark Elementary School,37,0.06035889070146819,59,0.09624796084828711,613,0.8727569331158238,0.18107667210440456,0.06199021207177814,0.24306688417618272
4255,Nineveh-Hensley-Jackson United,3409,Indian Creek Elementary Sch,2007,NA,NA,NA,4,10,390,55,22,327,404,Indian Creek Elementary Sch,0,0,61,0.15099009900990099,404,0.9653465346534653,0.13613861386138615,0.054455445544554455,0.1905940594059406
4255,Nineveh-Hensley-Jackson United,3411,Indian Creek Intermediate Sch,2007,1,1,NA,2,7,385,58,19,319,396,Indian Creek Intermediate Sch,0,0,70,0.17676767676767677,396,0.9722222222222222,0.14646464646464646,0.047979797979797977,0.19444444444444445
4225,Franklin Community School Corp,3413,Needham Elementary School,2007,1,3,1,10,17,450,144,33,305,482,Needham Elementary School,11,0.022821576763485476,71,0.14730290456431536,482,0.9336099585062241,0.2987551867219917,0.06846473029045644,0.36721991701244816
4255,Nineveh-Hensley-Jackson United,3418,Indian Creek Middle School,2007,1,1,3,1,4,479,50,31,408,489,Indian Creek Middle School,0,0,61,0.12474437627811862,489,0.9795501022494888,0.10224948875255624,0.06339468302658487,0.1656441717791411
4255,Nineveh-Hensley-Jackson United,3419,Indian Creek Sr High Sch,2007,3,3,NA,3,2,554,47,21,497,565,Indian Creek Sr High Sch,0,0,61,0.1079646017699115,565,0.9805309734513274,0.0831858407079646,0.037168141592920353,0.12035398230088495
4145,Clark-Pleasant Com School Corp,3421,Whiteland Community High Sch,2007,7,87,18,40,28,1240,258,145,1017,1420,Whiteland Community High Sch,58,0.04084507042253521,171,0.12042253521126761,1420,0.8732394366197183,0.18169014084507043,0.10211267605633803,0.28380281690140846
4145,Clark-Pleasant Com School Corp,3422,Clark Pleasant Intermediate Sch,2007,NA,27,6,26,25,721,187,89,529,805,Clark Pleasant Intermediate Sch,19,0.02360248447204969,103,0.12795031055900621,805,0.8956521739130435,0.23229813664596274,0.11055900621118013,0.34285714285714286
4145,Clark-Pleasant Com School Corp,3423,Sawmill Woods Elementary School,2007,1,9,3,24,15,438,122,61,307,490,Sawmill Woods Elementary School,19,0.03877551020408163,54,0.11020408163265306,490,0.8938775510204081,0.24897959183673468,0.12448979591836734,0.373469387755102
4145,Clark-Pleasant Com School Corp,3425,Whiteland Elementary School,2007,NA,9,3,16,20,524,140,49,383,572,Whiteland Elementary School,11,0.019230769230769232,84,0.14685314685314685,572,0.916083916083916,0.24475524475524477,0.08566433566433566,0.3304195804195804
4145,Clark-Pleasant Com School Corp,3427,Clark Pleasant Middle Sch,2007,6,46,9,17,13,701,177,105,510,792,Clark Pleasant Middle Sch,22,0.027777777777777776,92,0.11616161616161616,792,0.88510101010101,0.22348484848484848,0.13257575757575757,0.3560606060606061
4145,Clark-Pleasant Com School Corp,3429,Break-O-Day Elementary School,2007,NA,17,3,15,18,424,124,89,264,477,Break-O-Day Elementary School,18,0.03773584905660377,83,0.1740041928721174,477,0.8888888888888888,0.259958071278826,0.18658280922431866,0.44654088050314467
4225,Franklin Community School Corp,3433,Union Elementary School,2007,2,1,1,3,4,188,43,11,145,199,Union Elementary School,0,0,19,0.09547738693467336,199,0.9447236180904522,0.21608040201005024,0.05527638190954774,0.271356783919598
4205,Center Grove Com Sch Corp,3434,Sugar Grove Elementary Sch,2007,1,18,8,12,13,619,34,13,624,671,Sugar Grove Elementary Sch,1,0.0014903129657228018,87,0.12965722801788376,671,0.9225037257824144,0.05067064083457526,0.019374068554396422,0.07004470938897168
4205,Center Grove Com Sch Corp,3435,Center Grove Elem School,2007,NA,20,1,11,7,527,20,4,542,566,Center Grove Elem School,11,0.019434628975265017,79,0.13957597173144876,566,0.931095406360424,0.0353356890459364,0.007067137809187279,0.04240282685512368
4205,Center Grove Com Sch Corp,3437,Center Grove High School,2007,4,34,11,21,13,2162,60,33,2152,2245,Center Grove High School,12,0.005345211581291759,256,0.11403118040089087,2245,0.9630289532293986,0.026726057906458798,0.014699331848552339,0.04142538975501114
4205,Center Grove Com Sch Corp,3439,Maple Grove Elementary School,2007,5,6,3,9,13,618,38,11,605,654,Maple Grove Elementary School,5,0.00764525993883792,61,0.09327217125382263,654,0.944954128440367,0.0581039755351682,0.016819571865443424,0.07492354740061162
4205,Center Grove Com Sch Corp,3440,North Grove Elementary School,2007,NA,6,3,8,16,471,33,12,459,504,North Grove Elementary School,0,0,88,0.1746031746031746,504,0.9345238095238095,0.06547619047619048,0.023809523809523808,0.08928571428571429
4205,Center Grove Com Sch Corp,3441,Center Grove Middle Schl Central,2007,4,24,3,19,13,819,24,12,846,882,Center Grove Middle Schl Central,10,0.011337868480725623,103,0.11678004535147392,882,0.9285714285714286,0.027210884353741496,0.013605442176870748,0.04081632653061224
4205,Center Grove Com Sch Corp,3442,West Grove Elementary School,2007,NA,10,2,10,3,546,15,11,545,571,West Grove Elementary School,8,0.014010507880910683,67,0.11733800350262696,571,0.9562171628721541,0.02626970227670753,0.01926444833625219,0.04553415061295972
4205,Center Grove Com Sch Corp,3443,Center Grove Middle School North,2007,NA,10,7,13,7,804,33,22,786,841,Center Grove Middle School North,0,0,103,0.12247324613555291,841,0.9560047562425684,0.039239001189060645,0.026159334126040427,0.06539833531510107
4205,Center Grove Com Sch Corp,3444,Pleasant Grove Elem Sch,2007,1,8,1,11,8,398,23,7,397,427,Pleasant Grove Elem Sch,0,0,64,0.14988290398126464,427,0.9320843091334895,0.053864168618266976,0.01639344262295082,0.0702576112412178
4225,Franklin Community School Corp,3445,Franklin Community High Sch,2007,7,16,18,18,19,1331,244,71,1094,1409,Franklin Community High Sch,20,0.014194464158977998,201,0.1426543647977289,1409,0.9446415897799858,0.17317246273953157,0.050390347764371894,0.22356281050390348
4215,Edinburgh Community Sch Corp,3447,Edinburgh Community High Sch,2007,NA,1,NA,3,1,269,72,34,168,274,Edinburgh Community High Sch,4,0.014598540145985401,32,0.11678832116788321,274,0.9817518248175182,0.26277372262773724,0.12408759124087591,0.38686131386861317
4215,Edinburgh Community Sch Corp,3449,Edinburgh Comm Middle School,2007,NA,NA,NA,6,3,205,63,16,135,214,Edinburgh Comm Middle School,5,0.02336448598130841,45,0.2102803738317757,214,0.9579439252336449,0.29439252336448596,0.07476635514018691,0.3691588785046729
4215,Edinburgh Community Sch Corp,3452,East Side Elementary School,2007,NA,NA,NA,8,7,368,148,35,200,383,East Side Elementary School,7,0.018276762402088774,63,0.16449086161879894,383,0.9608355091383812,0.38642297650130547,0.09138381201044386,0.47780678851174935
4225,Franklin Community School Corp,3457,Franklin Community Middle School,2007,9,8,14,20,29,1081,300,93,768,1161,Franklin Community Middle School,11,0.009474590869939707,197,0.16968130921619293,1161,0.9310938845822567,0.25839793281653745,0.08010335917312661,0.3385012919896641
4225,Franklin Community School Corp,3461,Northwood Elementary School,2007,NA,3,10,19,21,551,224,40,340,604,Northwood Elementary School,18,0.029801324503311258,118,0.19536423841059603,604,0.9122516556291391,0.3708609271523179,0.06622516556291391,0.4370860927152318
4225,Franklin Community School Corp,3465,Webb Elementary School,2007,1,4,6,7,14,373,116,34,255,405,Webb Elementary School,6,0.014814814814814815,65,0.16049382716049382,405,0.9209876543209876,0.28641975308641976,0.08395061728395062,0.37037037037037035
4225,Franklin Community School Corp,3467,Creekside Elementary Sch,2007,4,5,3,22,18,601,149,64,440,653,Creekside Elementary Sch,21,0.03215926493108729,102,0.1562021439509954,653,0.9203675344563553,0.22817764165390506,0.09800918836140889,0.32618683001531396
4245,Greenwood Community Sch Corp,3473,Greenwood Community High Sch,2007,4,19,16,35,20,1089,159,67,957,1183,Greenwood Community High Sch,22,0.018596787827557058,119,0.10059171597633136,1183,0.9205409974640744,0.13440405748098055,0.0566356720202874,0.19103972950126796
4245,Greenwood Community Sch Corp,3475,Greenwood Middle School,2007,1,4,23,39,49,807,188,69,666,923,Greenwood Middle School,21,0.02275189599133261,101,0.1094257854821235,923,0.87432286023835315,0.20368364030335862,0.07475622968580715,0.27843986998916576
4245,Greenwood Community Sch Corp,3477,Greenwood Northeast Elem Sch,2007,1,5,20,47,27,419,221,48,250,519,Greenwood Northeast Elem Sch,36,0.06936416184971098,83,0.1599229287090559,519,0.8073217726396917,0.4258188824662813,0.09248554913294797,0.5183044315992292
4245,Greenwood Community Sch Corp,3479,Westwood Elementary Sch,2007,2,9,5,18,7,414,25,14,416,455,Westwood Elementary Sch,7,0.015384615384615385,60,0.13186813186813187,455,0.9098901098901099,0.054945054945054944,0.03076923076923077,0.08571428571428572
4245,Greenwood Community Sch Corp,3481,V O Isom Central Elem School,2007,NA,3,8,9,11,291,120,26,176,322,V O Isom Central Elem School,4,0.012422360248447204,51,0.15838509316770186,322,0.9037267080745341,0.37267080745341613,0.08074534161490683,0.453416149068323
4245,Greenwood Community Sch Corp,3483,Southwest Elem Sch,2007,3,6,9,17,29,414,99,17,362,478,Southwest Elem Sch,17,0.03556485355648536,50,0.10460251046025104,478,0.8661087866108786,0.20711297071129708,0.03556485355648536,0.24267782426778242
4325,South Knox School Corp,3489,South Knox Elementary School,2007,3,1,NA,4,8,612,118,39,471,628,South Knox Elementary School,0,0,103,0.16401273885350318,628,0.9745222929936306,0.18789808917197454,0.06210191082802548,0.25
4325,South Knox School Corp,3490,South Knox Middle-High School,2007,NA,NA,2,3,NA,537,75,18,449,542,South Knox Middle-High School,0,0,54,0.0996309963099631,542,0.9907749077490775,0.13837638376383765,0.033210332103321034,0.17158671586715868
